AddressID,CustomerID,Address1,Address2,City,State,PostalCode,Date
613,613,9 Sugar Place,47861 Veith Hill,New York City,New York,10165,4/4/2018
614,614,92 Northport Point,69574 Fair Oaks Place,Pensacola,Florida,32511,1/29/2018
615,615,3905 Fair Oaks Junction,350 Florence Lane,New York City,New York,10249,6/28/2018
616,616,17 Monterey Crossing,75670 Arapahoe Center,Birmingham,Alabama,35210,1/6/2018
617,617,76 Jenna Parkway,49 Vera Road,Albany,New York,12237,12/5/2017
618,618,06767 Dunning Plaza,7 Milwaukee Trail,Dallas,Texas,75216,8/10/2017
619,619,1125 3rd Terrace,7 Mallory Avenue,Atlanta,Georgia,30336,7/31/2017
620,620,031 Katie Street,2680 Maple Wood Crossing,Brooklyn,New York,11254,7/31/2017
621,621,53032 4th Hill,21 Cody Circle,Mobile,Alabama,36628,11/3/2017
622,622,705 Canary Lane,9 Dayton Circle,Kingsport,Tennessee,37665,2/18/2018
623,623,513 Sage Road,45 Thompson Lane,Fredericksburg,Virginia,22405,6/9/2018
624,624,44 Carpenter Court,40585 Russell Circle,Houston,Texas,77070,6/19/2018
625,625,9424 Porter Pass,8 Northview Pass,Fort Lauderdale,Florida,33315,2/1/2018
626,626,17 Hagan Junction,5 East Circle,Dallas,Texas,75387,3/17/2018
627,627,5359 Oxford Circle,6 Pepper Wood Point,El Paso,Texas,79911,6/3/2018
628,628,969 Stone Corner Junction,72318 Utah Hill,Paterson,New Jersey,07544,12/9/2017
629,629,45 Kensington Junction,38 Pleasure Circle,Miami,Florida,33175,8/27/2017
630,630,2483 Jana Pass,3590 Lotheville Road,Richmond,Virginia,23220,2/18/2018
631,631,7379 Pond Parkway,44823 Delladonna Parkway,Cleveland,Ohio,44130,4/5/2018
632,632,4 Rockefeller Pass,12 Northland Point,Reading,Pennsylvania,19610,6/5/2018
633,633,1090 Lighthouse Bay Alley,5 Meadow Vale Drive,Jamaica,New York,11447,9/10/2017
634,634,38 Oak Valley Junction,31169 Anniversary Crossing,Scranton,Pennsylvania,18514,7/1/2018
635,635,258 Mifflin Park,31121 Manitowish Point,Zephyrhills,Florida,33543,12/7/2017
636,636,0 Jenna Street,41165 Knutson Place,Sioux Falls,South Dakota,57110,11/22/2017
637,637,332 Meadow Vale Center,3 Karstens Trail,Washington,District of Columbia,20591,6/11/2018
638,638,3 Southridge Point,0 Luster Center,New Bedford,Massachusetts,02745,7/21/2017
639,639,28 Sunbrook Circle,91509 Mcguire Terrace,Torrance,California,90510,12/9/2017
640,640,25 Drewry Terrace,23 Merrick Trail,Peoria,Illinois,61640,4/23/2018
641,641,18290 Bunker Hill Street,1317 Weeping Birch Way,Santa Monica,California,90405,4/12/2018
642,642,64360 Cascade Parkway,56 Bluestem Hill,Lake Worth,Florida,33467,1/26/2018
643,643,84246 New Castle Trail,89870 Stoughton Park,Lexington,Kentucky,40596,1/25/2018
644,644,98 Red Cloud Parkway,3555 American Junction,Shreveport,Louisiana,71115,11/2/2017
645,645,3 Mcguire Parkway,8300 Sommers Point,Jacksonville,Florida,32244,4/16/2018
646,646,295 Stephen Place,7 Rutledge Court,Billings,Montana,59112,5/29/2018
647,647,49 Utah Alley,24 Armistice Road,Boise,Idaho,83705,7/5/2018
648,648,6560 Dawn Park,786 Lyons Plaza,Columbia,South Carolina,29203,8/21/2017
649,649,407 Mifflin Terrace,4 Carpenter Crossing,New Orleans,Louisiana,70154,11/1/2017
650,650,8 Scott Hill,2722 Springs Crossing,Columbus,Ohio,43240,5/6/2018
651,651,09 Myrtle Court,683 Village Pass,Seminole,Florida,34642,9/19/2017
652,652,67761 Charing Cross Court,7 Bashford Center,Baltimore,Maryland,21239,8/19/2017
653,653,52339 Meadow Ridge Parkway,75 Nancy Way,Virginia Beach,Virginia,23454,3/25/2018
654,654,4647 Dwight Alley,04672 Elmside Terrace,Temple,Texas,76505,1/4/2018
655,655,2859 Annamark Lane,94 Rusk Road,Pittsburgh,Pennsylvania,15250,10/16/2017
656,656,057 Ridge Oak Junction,37 Hovde Hill,San Antonio,Texas,78255,10/25/2017
657,657,06 Sheridan Drive,1 Weeping Birch Way,Dallas,Texas,75277,10/27/2017
658,658,25 Birchwood Drive,960 Shelley Hill,Hartford,Connecticut,06120,3/31/2018
659,659,2568 Dorton Place,067 Tony Drive,San Francisco,California,94116,3/23/2018
660,660,80189 Hollow Ridge Road,3359 West Drive,Marietta,Georgia,30061,11/22/2017
661,661,78 Hudson Point,20 Artisan Court,Boulder,Colorado,80328,5/7/2018
662,662,3 Kipling Park,381 Derek Terrace,Phoenix,Arizona,85045,9/18/2017
663,663,8273 Esker Circle,54008 Pond Pass,Sacramento,California,94297,9/28/2017
664,664,5719 Burrows Terrace,4455 Tennyson Drive,Camden,New Jersey,08104,5/13/2018
665,665,683 Hoffman Park,3 Magdeline Street,Dayton,Ohio,45470,1/13/2018
666,666,77 Carey Terrace,4 Larry Point,Richmond,Virginia,23289,12/29/2017
667,667,1267 Oak Trail,87 Montana Circle,Boise,Idaho,83732,9/29/2017
668,668,45 Calypso Pass,1 Delladonna Street,San Antonio,Texas,78210,6/27/2018
669,669,201 Ramsey Point,73 Sunnyside Road,South Bend,Indiana,46634,6/1/2018
670,670,2 Bonner Crossing,9846 Gerald Park,Staten Island,New York,10305,5/21/2018
671,671,04342 Katie Hill,7819 Scott Parkway,New Orleans,Louisiana,70116,6/12/2018
672,672,2 Badeau Terrace,9 Sheridan Street,Flint,Michigan,48555,12/29/2017
673,673,3 Fairview Hill,515 Northridge Parkway,Sacramento,California,95833,9/1/2017
674,674,7239 Acker Center,90379 Rockefeller Trail,Washington,District of Columbia,20051,3/17/2018
675,675,99990 Mariners Cove Parkway,193 Johnson Drive,Lansing,Michigan,48930,12/7/2017
676,676,73262 Monument Road,242 Crowley Road,Spring,Texas,77388,12/3/2017
677,677,21 Buhler Alley,0661 Melody Place,Albany,Georgia,31704,7/10/2017
678,678,62640 Clove Parkway,463 Jenna Avenue,Fairfield,Connecticut,06825,5/9/2018
679,679,75332 Duke Junction,59102 Everett Trail,Cincinnati,Ohio,45208,7/15/2017
680,680,69386 Crowley Point,87 Prentice Alley,Jacksonville,Florida,32244,11/22/2017
681,681,42736 Bashford Hill,8700 Beilfuss Junction,Harrisburg,Pennsylvania,17105,11/15/2017
682,682,78632 Bunting Court,23753 Northwestern Plaza,Minneapolis,Minnesota,55487,9/29/2017
683,683,9 Kipling Drive,900 Valley Edge Road,Indianapolis,Indiana,46231,8/29/2017
684,684,4679 Amoth Crossing,1310 Forest Dale Pass,Fort Collins,Colorado,80525,8/12/2017
685,685,2519 Express Road,143 Bayside Way,Birmingham,Alabama,35295,10/20/2017
686,686,997 Eggendart Lane,0 Upham Way,Beaumont,Texas,77713,3/6/2018
687,687,07 Towne Plaza,4602 Larry Road,Memphis,Tennessee,38114,3/9/2018
688,688,2679 Oneill Drive,700 Tennessee Street,Lexington,Kentucky,40591,8/6/2017
689,689,99947 Canary Avenue,1786 Nancy Plaza,Houston,Texas,77025,12/21/2017
690,690,1 Hoepker Terrace,2 Upham Junction,Silver Spring,Maryland,20904,2/12/2018
691,691,1 Dayton Place,93798 Monterey Lane,Orange,California,92862,5/22/2018
692,692,3055 Cherokee Lane,294 Arrowood Road,Santa Clara,California,95054,3/19/2018
693,693,145 Texas Way,84116 Holy Cross Street,Lake Worth,Florida,33467,9/11/2017
694,694,4530 Doe Crossing Drive,2 Del Sol Court,Chattanooga,Tennessee,37405,12/16/2017
695,695,89 Schiller Court,364 Bluestem Parkway,Pasadena,California,91199,2/25/2018
696,696,7 Vernon Parkway,82 Fieldstone Junction,Dallas,Texas,75392,5/27/2018
697,697,09 Orin Terrace,7775 Judy Hill,Washington,District of Columbia,20456,6/25/2018
698,698,9994 Golden Leaf Alley,15098 Westport Crossing,Birmingham,Alabama,35263,4/3/2018
699,699,88418 Morning Plaza,59 Old Gate Crossing,Sparks,Nevada,89436,1/12/2018
700,700,0827 Monterey Pass,731 Namekagon Trail,Phoenix,Arizona,85005,12/7/2017
701,701,5 Nobel Parkway,94 Donald Place,Manassas,Virginia,22111,11/12/2017
702,702,4 Grayhawk Street,2 Bunker Hill Park,Asheville,North Carolina,28815,4/14/2018
703,703,6 Green Ridge Plaza,61595 Colorado Drive,Portland,Oregon,97211,5/20/2018
704,704,7 Fallview Street,1 Vidon Trail,Tacoma,Washington,98411,1/8/2018
705,705,7 7th Pass,1 Iowa Court,Melbourne,Florida,32919,8/5/2017
706,706,77139 Vermont Park,3915 Kropf Hill,Fullerton,California,92835,2/22/2018
707,707,2 Vera Crossing,722 Westport Park,Tulsa,Oklahoma,74156,12/19/2017
708,708,804 Bultman Court,56 Crest Line Trail,Metairie,Louisiana,70033,3/22/2018
709,709,16332 Debra Park,74716 Dixon Terrace,Knoxville,Tennessee,37931,1/28/2018
710,710,3 Sheridan Road,9 Birchwood Center,Memphis,Tennessee,38168,11/28/2017
711,711,1 Continental Parkway,385 Kennedy Drive,Lynchburg,Virginia,24503,4/3/2018
712,712,1630 Ramsey Hill,65 Bowman Avenue,Shreveport,Louisiana,71137,5/26/2018
713,713,0537 Delaware Drive,44 Bluejay Way,Oklahoma City,Oklahoma,73119,8/8/2017
714,714,45818 Schurz Pass,976 Bowman Point,Chicago,Illinois,60691,12/11/2017
715,715,4927 Old Shore Center,3675 Drewry Drive,Garden Grove,California,92645,11/23/2017
716,716,87 Sullivan Hill,93 Blue Bill Park Plaza,Saint Petersburg,Florida,33737,9/20/2017
717,717,75 Kropf Pass,3844 Manufacturers Plaza,Migrate,Kentucky,41905,5/2/2018
718,718,76 Reinke Center,9667 Holmberg Lane,Boise,Idaho,83722,10/29/2017
719,719,7396 Sheridan Lane,005 Sunnyside Trail,Houston,Texas,77035,1/14/2018
720,720,5 Dawn Circle,6 Erie Center,Erie,Pennsylvania,16522,6/16/2018
721,721,700 Elmside Parkway,95 Roth Court,Corpus Christi,Texas,78475,11/13/2017
722,722,34448 Muir Center,62703 Troy Place,El Paso,Texas,88525,6/22/2018
723,723,6029 3rd Point,6098 Gina Way,Long Beach,California,90810,9/18/2017
724,724,801 Hovde Junction,598 Hovde Court,Paterson,New Jersey,07522,10/19/2017
725,725,9359 Emmet Park,40 Manufacturers Street,New Haven,Connecticut,06533,5/29/2018
726,726,762 Ridgeview Avenue,0608 Buell Trail,Hartford,Connecticut,06145,11/23/2017
727,727,8 Paget Terrace,7206 Nova Plaza,Orange,California,92668,6/4/2018
728,728,19 Stuart Circle,3918 Walton Court,Boise,Idaho,83711,3/20/2018
729,729,40475 Center Avenue,22028 Carberry Alley,Saint Louis,Missouri,63150,3/14/2018
730,730,7196 Columbus Center,89 Lerdahl Hill,San Antonio,Texas,78260,1/9/2018
731,731,3336 Commercial Crossing,1041 Westridge Park,Tallahassee,Florida,32314,11/19/2017
732,732,5 Warner Lane,05 Ridgeway Terrace,Greenville,South Carolina,29615,2/12/2018
733,733,39475 Sachtjen Center,193 Nelson Avenue,Washington,District of Columbia,20010,10/4/2017
734,734,3 Anzinger Center,765 Fulton Court,Detroit,Michigan,48242,11/6/2017
735,735,0172 Debs Avenue,923 Mayer Lane,San Francisco,California,94147,6/4/2018
736,736,6 2nd Place,4709 Nobel Junction,Spokane,Washington,99220,10/1/2017
737,737,6737 Karstens Parkway,3772 Anthes Plaza,New Bedford,Massachusetts,02745,11/6/2017
738,738,1783 Sunbrook Center,8046 Daystar Hill,Omaha,Nebraska,68179,11/6/2017
739,739,6 Stoughton Avenue,38245 Manley Park,Montgomery,Alabama,36114,9/3/2017
740,740,5 Swallow Hill,9648 Manufacturers Avenue,Raleigh,North Carolina,27615,3/19/2018
741,741,308 American Park,2736 Duke Junction,Boston,Massachusetts,02114,1/31/2018
742,742,8 Roth Parkway,79 West Pass,Springfield,Massachusetts,01114,4/23/2018
743,743,07272 Sunbrook Junction,7 Montana Road,Charlotte,North Carolina,28256,4/15/2018
744,744,1289 Milwaukee Plaza,46434 Twin Pines Road,Longview,Texas,75605,11/17/2017
745,745,9 Bobwhite Lane,69 Bowman Parkway,Las Vegas,Nevada,89140,12/24/2017
746,746,721 Lakeland Plaza,8 Buell Lane,North Las Vegas,Nevada,89087,12/10/2017
747,747,80257 Wayridge Drive,82 Elmside Terrace,Charlotte,North Carolina,28263,11/22/2017
748,748,20 Center Crossing,32 Surrey Center,Washington,District of Columbia,20520,2/25/2018
749,749,8 Schurz Hill,650 Harper Hill,Philadelphia,Pennsylvania,19191,12/8/2017
750,750,0952 Jenifer Crossing,1564 Delladonna Trail,Kansas City,Kansas,66160,2/22/2018
751,751,323 Becker Center,3269 Graedel Lane,Detroit,Michigan,48224,4/14/2018
752,752,5283 Oakridge Hill,927 Maryland Plaza,San Diego,California,92132,2/21/2018
753,753,1992 Esch Crossing,552 Sutteridge Court,Duluth,Minnesota,55805,6/13/2018
754,754,2 Raven Pass,17 Summer Ridge Terrace,Reno,Nevada,89510,4/5/2018
755,755,63408 Grim Point,9693 Westridge Drive,Marietta,Georgia,30061,3/25/2018
756,756,560 South Circle,7259 Merchant Point,San Francisco,California,94154,10/29/2017
757,757,2 Cardinal Parkway,248 Everett Pass,Salt Lake City,Utah,84152,10/17/2017
758,758,9 Kropf Point,16 Menomonie Circle,Wichita Falls,Texas,76310,6/3/2018
759,759,4 Corry Parkway,7060 Novick Avenue,Worcester,Massachusetts,01605,1/26/2018
760,760,7571 Chinook Crossing,9156 7th Crossing,Atlanta,Georgia,31136,7/23/2017
761,761,4 Eggendart Pass,9 Waxwing Pass,Honolulu,Hawaii,96840,4/26/2018
762,762,9242 Helena Plaza,33 Buena Vista Point,Sacramento,California,94263,8/22/2017
763,763,972 Redwing Place,555 Harper Park,Atlanta,Georgia,30316,2/20/2018
764,764,44 Forster Junction,368 Riverside Street,Oklahoma City,Oklahoma,73104,9/1/2017
765,765,6087 Boyd Point,31668 Meadow Vale Trail,Pompano Beach,Florida,33075,12/6/2017
766,766,449 Mesta Center,0105 Dorton Road,Washington,District of Columbia,20268,12/27/2017
767,767,7 Novick Way,006 Kings Center,Glendale,California,91205,12/30/2017
768,768,36 Weeping Birch Junction,6 Rieder Place,Baltimore,Maryland,21290,12/26/2017
769,769,8 Independence Pass,68275 Division Center,Pensacola,Florida,32505,1/31/2018
770,770,68 Lerdahl Alley,50 Logan Pass,Valley Forge,Pennsylvania,19495,3/11/2018
771,771,63830 South Avenue,151 Hoffman Lane,Oklahoma City,Oklahoma,73119,10/14/2017
772,772,55532 Sauthoff Way,85 Lien Alley,Columbus,Ohio,43284,5/12/2018
773,773,260 Hanson Park,19 Dayton Lane,Cincinnati,Ohio,45238,4/13/2018
774,774,875 Lillian Court,00571 Sachs Court,Arlington,Texas,76016,11/9/2017
775,775,0 Marcy Park,44 Express Terrace,El Paso,Texas,88584,9/9/2017
776,776,12 Golf Avenue,35 Amoth Terrace,Monticello,Minnesota,55585,4/14/2018
777,777,7 Charing Cross Park,2 Mitchell Parkway,Saint Louis,Missouri,63116,11/28/2017
778,778,77479 Fairview Alley,05 Daystar Trail,Tampa,Florida,33673,1/16/2018
779,779,2019 Judy Trail,7357 School Junction,Shawnee Mission,Kansas,66225,6/27/2018
780,780,821 Lotheville Avenue,9049 Namekagon Circle,Amarillo,Texas,79165,4/22/2018
781,781,34556 Mayfield Road,2 Nelson Junction,Memphis,Tennessee,38197,10/20/2017
782,782,2 Memorial Parkway,8611 North Avenue,Denver,Colorado,80255,10/3/2017
783,783,99 Victoria Point,8 Rieder Place,Pueblo,Colorado,81005,7/12/2017
784,784,43649 Saint Paul Place,5 Harper Park,Saginaw,Michigan,48609,8/12/2017
785,785,406 Cardinal Lane,4 Jenifer Parkway,Columbus,Georgia,31914,10/8/2017
786,786,30 Lakeland Street,6 Cardinal Way,Jamaica,New York,11499,5/20/2018
787,787,26542 Westerfield Junction,235 Homewood Crossing,Richmond,Virginia,23289,8/5/2017
788,788,5 Novick Park,2 Summit Parkway,New Orleans,Louisiana,70174,4/14/2018
789,789,6744 Nelson Plaza,204 Manley Trail,Evansville,Indiana,47712,2/2/2018
790,790,1 Hayes Pass,66964 Superior Road,Lexington,Kentucky,40505,8/7/2017
791,791,3318 Farmco Terrace,8 Sherman Drive,Appleton,Wisconsin,54915,1/7/2018
792,792,852 Crowley Alley,49 Fuller Trail,Santa Barbara,California,93150,2/5/2018
793,793,5 Hanover Road,23 Summer Ridge Lane,Lafayette,Louisiana,70593,5/12/2018
794,794,5053 Brown Pass,9268 Judy Terrace,Wilkes Barre,Pennsylvania,18768,8/9/2017
795,795,23886 Cottonwood Lane,6 Spenser Avenue,Tulsa,Oklahoma,74133,6/22/2018
796,796,79 Crowley Street,361 Eagan Way,Worcester,Massachusetts,01610,2/26/2018
797,797,17364 Oxford Drive,51 Arapahoe Center,Richmond,Virginia,23213,9/5/2017
798,798,15 Paget Alley,70056 Mesta Plaza,Memphis,Tennessee,38109,12/18/2017
799,799,519 Buhler Point,3 Linden Hill,Boston,Massachusetts,02124,8/18/2017
800,800,8 Hollow Ridge Park,945 Weeping Birch Pass,Arlington,Texas,76011,10/11/2017
801,801,3 Vernon Park,7 Red Cloud Way,Naples,Florida,34114,10/29/2017
802,802,14 La Follette Hill,73 Hanover Alley,Los Angeles,California,90020,1/4/2018
803,803,34 Ridge Oak Center,4 Kinsman Court,Burbank,California,91520,5/5/2018
804,804,59 Jenna Parkway,7 Marcy Drive,Decatur,Illinois,62525,6/14/2018
805,805,3634 Golden Leaf Center,2 Dottie Trail,Anderson,South Carolina,29625,5/6/2018
806,806,0979 Roxbury Park,9 Westerfield Street,Lawrenceville,Georgia,30045,4/8/2018
807,807,9168 Vera Drive,60 Karstens Park,Saint Louis,Missouri,63116,5/26/2018
808,808,25 Pearson Place,31433 Luster Place,Houston,Texas,77005,10/30/2017
809,809,9168 Northview Parkway,93984 Spaight Crossing,Honolulu,Hawaii,96845,10/12/2017
810,810,53383 Declaration Lane,1848 Pennsylvania Lane,Dayton,Ohio,45440,8/12/2017
811,811,79040 Tony Road,1293 Jay Court,Fort Lauderdale,Florida,33305,12/16/2017
812,812,24928 Nelson Center,5904 Clemons Road,Terre Haute,Indiana,47805,12/17/2017
813,813,7899 Bashford Junction,0 Fairview Junction,New York City,New York,10004,1/15/2018
814,814,82147 Hauk Circle,4 Northland Trail,Memphis,Tennessee,38104,12/22/2017
815,815,7 Russell Place,325 Granby Parkway,Washington,District of Columbia,20535,10/14/2017
816,816,9548 Summit Court,22198 Stoughton Road,Tulsa,Oklahoma,74193,5/1/2018
817,817,32 Hudson Pass,01538 Dwight Avenue,Austin,Texas,78726,1/1/2018
818,818,53 Caliangt Parkway,86560 Express Trail,San Diego,California,92176,1/16/2018
819,819,0115 Mesta Lane,1 Helena Plaza,Louisville,Kentucky,40215,9/8/2017
820,820,251 Carioca Way,28 Dahle Road,Huntsville,Alabama,35895,9/16/2017
821,821,0 Aberg Point,52186 Mcguire Plaza,Corpus Christi,Texas,78470,12/1/2017
822,822,9 Cottonwood Pass,66 Montana Alley,Louisville,Kentucky,40250,9/21/2017
823,823,947 Brickson Park Avenue,4304 Stoughton Hill,Utica,New York,13505,2/16/2018
824,824,19 Dawn Park,94 Riverside Alley,Columbia,South Carolina,29215,3/7/2018
825,825,4 Vera Street,1623 Express Lane,Las Vegas,Nevada,89125,2/28/2018
826,826,2073 Holy Cross Park,6 Ruskin Junction,Lakeland,Florida,33805,5/9/2018
827,827,4114 Forest Terrace,5767 Talmadge Park,Lakeland,Florida,33805,6/26/2018
828,828,286 Vahlen Street,16329 Ryan Way,Anaheim,California,92825,5/7/2018
829,829,8 Dahle Road,1568 Grim Drive,Fort Lauderdale,Florida,33330,10/14/2017
830,830,5 Basil Alley,9832 Dawn Pass,Miami,Florida,33124,12/9/2017
831,831,792 Lukken Center,40451 Mcguire Drive,Chattanooga,Tennessee,37450,2/7/2018
832,832,9 Wayridge Terrace,989 Bellgrove Avenue,Cape Coral,Florida,33915,6/15/2018
833,833,442 Hoard Junction,33 Lake View Center,Corpus Christi,Texas,78415,2/19/2018
834,834,291 Mayfield Parkway,8258 Kropf Point,Houston,Texas,77095,4/4/2018
835,835,1 Lunder Pass,1212 Fieldstone Point,Asheville,North Carolina,28805,7/7/2018
836,836,96 Mallory Street,19989 Lakeland Junction,Houston,Texas,77212,5/5/2018
837,837,576 Warbler Drive,5 Lyons Place,Bonita Springs,Florida,34135,7/7/2018
838,838,0 Hallows Junction,3533 Stuart Street,Waterbury,Connecticut,06721,12/17/2017
839,839,102 Mcbride Park,16 Carpenter Lane,Garden Grove,California,92844,5/19/2018
840,840,1080 Bowman Circle,944 Myrtle Place,New Orleans,Louisiana,70179,8/7/2017
841,841,4 Packers Park,0 Walton Parkway,Elmira,New York,14905,10/8/2017
842,842,2 Northland Junction,4 Westport Hill,Corpus Christi,Texas,78465,10/21/2017
843,843,889 American Ash Road,23633 Pine View Road,Jacksonville,Florida,32204,7/18/2017
844,844,1 Dexter Center,442 Southridge Center,Shawnee Mission,Kansas,66205,12/7/2017
845,845,74130 Eliot Point,3934 Schiller Junction,Huntington,West Virginia,25726,1/12/2018
846,846,6745 Washington Parkway,65 Everett Crossing,Nashville,Tennessee,37228,7/5/2018
847,847,14 Autumn Leaf Trail,5204 Scofield Crossing,Miami,Florida,33283,1/17/2018
848,848,659 North Terrace,069 Grasskamp Circle,New Orleans,Louisiana,70183,3/12/2018
849,849,69 American Ash Center,70537 Holmberg Hill,Saint Louis,Missouri,63116,5/24/2018
850,850,29 Bellgrove Lane,54000 Milwaukee Junction,Sacramento,California,95894,2/24/2018
851,851,49244 Bayside Center,9719 Dayton Crossing,New York City,New York,10079,10/26/2017
852,852,8 Merry Place,296 Saint Paul Street,Dallas,Texas,75372,2/18/2018
853,853,3748 Golf Trail,152 Hovde Way,Arlington,Texas,76096,12/4/2017
854,854,380 Melvin Street,065 Haas Plaza,Corona,California,92878,8/27/2017
855,855,07780 Heffernan Alley,00 Shasta Hill,Boynton Beach,Florida,33436,11/13/2017
856,856,16 Bowman Way,94390 Twin Pines Street,Pittsburgh,Pennsylvania,15250,9/18/2017
857,857,7121 Monument Circle,5 Esch Junction,Gastonia,North Carolina,28055,9/8/2017
858,858,29549 Prairieview Parkway,76 Old Gate Drive,Baltimore,Maryland,21216,11/3/2017
859,859,44256 South Road,087 Vahlen Point,Atlanta,Georgia,30356,2/24/2018
860,860,8 Rowland Plaza,5 Spaight Drive,San Antonio,Texas,78240,8/3/2017
861,861,7 Kenwood Alley,107 Transport Hill,Torrance,California,90510,11/26/2017
862,862,2804 Cordelia Junction,928 Memorial Way,Charleston,West Virginia,25305,3/4/2018
863,863,94540 Lake View Plaza,08610 Lunder Trail,Miami,Florida,33129,12/3/2017
864,864,7164 Scoville Pass,7 Almo Way,Dallas,Texas,75287,6/20/2018
865,865,07115 Jay Circle,6115 Division Point,Evansville,Indiana,47719,9/17/2017
866,866,78044 Jenifer Parkway,663 Morningstar Street,Santa Fe,New Mexico,87592,4/2/2018
867,867,62127 Westerfield Road,3914 Bobwhite Center,San Antonio,Texas,78250,12/24/2017
868,868,45686 Atwood Place,73116 Artisan Plaza,Boston,Massachusetts,02114,4/3/2018
869,869,32653 Algoma Junction,0721 Homewood Street,Fresno,California,93750,2/15/2018
870,870,38 Butternut Crossing,1127 Oak Lane,Racine,Wisconsin,53405,8/16/2017
871,871,97201 Crescent Oaks Plaza,6 Autumn Leaf Circle,Waterbury,Connecticut,06705,8/2/2017
872,872,913 Barnett Terrace,4 Quincy Parkway,Maple Plain,Minnesota,55572,6/11/2018
873,873,7 Upham Center,2700 Eagle Crest Trail,Salt Lake City,Utah,84120,3/2/2018
874,874,4 Sunnyside Crossing,74 Jay Parkway,Spring,Texas,77388,12/26/2017
875,875,6 Hayes Pass,259 Nova Place,Bridgeport,Connecticut,06673,5/22/2018
876,876,4771 Ronald Regan Center,42 Scoville Court,Bethesda,Maryland,20816,5/6/2018
877,877,5 Melby Avenue,76266 Katie Crossing,Norfolk,Virginia,23509,7/7/2018
878,878,3060 Hayes Plaza,72 Lyons Parkway,Grand Rapids,Michigan,49510,9/11/2017
879,879,079 Crowley Plaza,62010 Dottie Lane,Fort Lauderdale,Florida,33315,9/17/2017
880,880,469 Jenna Junction,7918 Carioca Court,Richmond,Virginia,23293,10/29/2017
881,881,54 Colorado Street,39 Haas Lane,Fort Lauderdale,Florida,33345,4/1/2018
882,882,1938 Hazelcrest Trail,53 Corry Circle,Monticello,Minnesota,55565,1/31/2018
883,883,777 Northland Parkway,17 Sutteridge Hill,Fullerton,California,92835,9/12/2017
884,884,927 Forest Parkway,0 Schurz Junction,Dayton,Ohio,45426,11/25/2017
885,885,4171 Bunker Hill Terrace,41 Longview Circle,Anderson,South Carolina,29625,7/7/2018
886,886,18 Myrtle Drive,88246 Rigney Parkway,Las Vegas,Nevada,89193,10/5/2017
887,887,9493 Claremont Street,54 Harbort Trail,Dayton,Ohio,45408,4/1/2018
888,888,3 Marquette Parkway,200 Rusk Street,Knoxville,Tennessee,37914,1/15/2018
889,889,712 Bunker Hill Plaza,55 Bashford Street,Huntsville,Texas,77343,11/10/2017
890,890,780 Colorado Lane,111 Messerschmidt Park,Pensacola,Florida,32505,10/23/2017
891,891,18 Kenwood Lane,0826 Springs Parkway,New Castle,Pennsylvania,16107,2/22/2018
892,892,3881 Meadow Ridge Point,7749 Farwell Circle,Hartford,Connecticut,06105,12/22/2017
893,893,76618 Trailsway Road,9048 Eagle Crest Point,Chula Vista,California,91913,7/11/2017
894,894,795 High Crossing Parkway,3122 Barnett Plaza,Huntington Beach,California,92648,6/22/2018
895,895,977 Melody Hill,37111 Lien Drive,Omaha,Nebraska,68144,4/13/2018
896,896,140 Sommers Park,2 Golf View Alley,Baltimore,Maryland,21281,12/1/2017
897,897,008 Hayes Hill,04442 Waxwing Parkway,Tucson,Arizona,85720,2/19/2018
898,898,6219 Grim Plaza,366 Briar Crest Alley,Montgomery,Alabama,36195,11/12/2017
899,899,0156 Anthes Court,6352 Oak Valley Lane,Bronx,New York,10464,4/19/2018
900,900,3 Schlimgen Trail,693 Cottonwood Circle,Washington,District of Columbia,20046,11/3/2017
901,901,86 Elgar Hill,865 Hovde Park,Waterbury,Connecticut,06705,1/29/2018
902,902,7 Tomscot Crossing,136 Sunfield Place,Duluth,Minnesota,55811,4/9/2018
903,903,6 Dunning Center,02373 Shoshone Court,New Orleans,Louisiana,70129,12/3/2017
904,904,51356 Eliot Lane,75 Autumn Leaf Lane,Garland,Texas,75049,9/7/2017
905,905,71 Roxbury Avenue,7414 Granby Parkway,Austin,Texas,78726,10/23/2017
906,906,5 Kennedy Crossing,1 Quincy Lane,Philadelphia,Pennsylvania,19125,7/6/2018
907,907,83 Brentwood Place,8 Ridge Oak Court,Washington,District of Columbia,20022,10/29/2017
908,908,447 Bunker Hill Place,2854 Thierer Drive,Denver,Colorado,80209,1/14/2018
909,909,5 Maryland Terrace,3 Granby Junction,Pueblo,Colorado,81005,4/11/2018
910,910,11 Crescent Oaks Court,390 Ludington Drive,Amarillo,Texas,79188,2/18/2018
911,911,1 Carberry Crossing,21519 Talisman Plaza,Spokane,Washington,99260,2/9/2018
912,912,6638 Cambridge Street,46 Grasskamp Point,Lynchburg,Virginia,24503,7/7/2018
913,913,191 Walton Trail,86 Sauthoff Lane,Springfield,Massachusetts,01152,4/6/2018
914,914,5 Northfield Park,9 Esch Hill,San Antonio,Texas,78205,10/10/2017
915,915,06 Summerview Center,0624 Prairie Rose Junction,Oklahoma City,Oklahoma,73167,1/12/2018
916,916,4827 Basil Street,8111 Mifflin Center,Saint Paul,Minnesota,55127,12/6/2017
917,917,8 Roxbury Crossing,220 Melby Trail,York,Pennsylvania,17405,7/5/2018
